U, real, imaginary, magnitude, phase
977,-3.029521078445896E-13,4.510974926930089E-13,5.433865360509027E-13,0.0
978,4.2282843892849087E-13,1.3614109839465982E-14,4.230475537731256E-13,0.0
979,1.7708057242771247E-14,3.240047119490441E-13,3.244882565771777E-13,0.0
980,0.03975675502569517,1.2994466613847067E-13,0.03975675502569517,3.2684927644242135E-12
981,-4.3517967007744573E-13,-6.111153250110135E-13,7.50228822234944E-13,0.0
982,-1.4871437414853972E-13,7.563394355258879E-14,1.6684261594601077E-13,0.0
983,-5.703770789011742E-14,-4.2500725161431774E-14,7.113094798050932E-14,0.0
984,-0.007111877802535166,3.3931191190106347E-15,0.007111877802535166,-4.771059364660473E-13
985,2.3425705819590803E-13,-2.600697435184429E-13,3.500180578318063E-13,0.0
986,-1.2448375663609568E-13,-5.377642775528102E-14,1.3560276489936942E-13,0.0
987,1.038613639536834E-13,6.186023915333294E-14,1.2088784930846868E-13,0.0
988,0.02315078255660971,-1.0891287871572786E-13,0.02315078255660971,-4.704500957987377E-12
989,4.447275880892221E-13,2.546574062733953E-15,4.4473487905393004E-13,0.0
990,-5.664912983149861E-14,-6.50798859247459E-14,8.628160558684525E-14,0.0
991,-5.101474798152594E-14,-1.6418116866034893E-13,1.7192428756373122E-13,0.0
992,-0.01730611718169278,1.5366874439592948E-13,0.01730611718169278,-8.87944665938628E-12
993,-2.2556956302821618E-13,9.969802761133906E-14,2.466197974095586E-13,0.0
994,1.8232637621906633E-13,-1.3913176166724384E-13,2.293481078400414E-13,0.0
995,3.662348202482235E-13,1.1651790643441018E-13,3.843232572745326E-13,0.0
996,-0.005622292890118369,3.5263458819656535E-13,0.005622292890118369,-6.272077870869177E-11
997,-9.250933352689117E-14,-5.5212778793389816E-14,1.077331320053278E-13,0.0
998,-5.775935285612377E-14,-2.436002788375191E-13,2.503542264314211E-13,0.0
999,9.51849710162378E-13,7.670773738421843E-13,1.2224670008621195E-12,0.0
1000,0.02348524727060966,-3.5779365581412037E-13,0.02348524727060966,-1.5234826003381155E-11
1001,-1.2012613126444194E-13,1.278699368612024E-13,1.754451713939424E-13,0.0
1002,3.750333377183779E-13,1.3369513829353252E-13,3.981512205224463E-13,0.0
1003,1.0356437929459616E-12,4.921410501346202E-14,1.0368124680962195E-12,0.0
1004,-0.01692559347787606,-3.276649784833552E-13,0.01692559347787606,1.935914264463788E-11
1005,2.0539125955565396E-13,-4.163336342344337E-16,2.0539168151498495E-13,0.0
1006,8.641420912169906E-13,-2.930988785010413E-14,8.646390133105603E-13,0.0
1007,3.485683963688757E-12,-5.673586600529745E-13,3.53155610798612E-12,0.0
1008,16.68832440433121,-9.605337358831179E-13,16.68832440433121,-5.755723058893951E-14
1009,4.9432680171435095E-14,-5.253783519343358E-14,7.213746596425314E-14,0.0
1010,3.6520786395044524E-13,6.730380142094816E-14,3.7135775954860207E-13,0.0
1011,9.175993298526919E-13,8.02483079986871E-14,9.21101688785099E-13,0.0
1012,0.011690924276664988,3.729655473350135E-14,0.011690924276664988,3.190214379195411E-12
1013,3.2240876635114546E-13,-8.27535956426928E-13,8.881233989708288E-13,0.0
1014,2.2387924847322438E-12,1.2453666570211297E-12,2.5618606324532092E-12,0.0
1015,-7.116529587847253E-13,1.4975347351064983E-13,7.272386379831306E-13,0.0
1016,16.69069432761785,6.44814063255339E-13,16.69069432761785,3.863314794450309E-14
1017,3.255173908200959E-13,-1.9468975043235304E-13,3.792962834641739E-13,0.0
1018,1.6955048476319234E-12,-3.6448274953748694E-14,1.6958965667429296E-12,0.0
1019,-6.166178678768119E-13,3.218753388822826E-13,6.955726624627579E-13,0.0
1020,16.639179835129912,1.3378334898228594E-12,16.639179835129912,8.04026101694221E-14
1021,4.937716902020384E-13,-7.070012977838935E-13,8.623579982310638E-13,0.0
1022,5.103584221899382E-12,7.417716614555037E-13,5.157208266858997E-12,0.0
1023,-1.0355605262191148E-13,-3.2184996855144643E-13,3.38099479874192E-13,0.0
